,ANNOTATION_ID,CVE_REF,TIME_SLOT_REF1,TIME_SLOT_REF2,LINGUISTIC_TYPE_REF,TIER_ID,PARENT_REF,annotation
6183,a34951,,ts29792,ts29797,default-lt,syll,,dZ a
6184,a34952,,ts29798,ts29811,default-lt,syll,,t !o l_f
6185,a34953,,ts29812,ts29819,default-lt,syll,,k r s
6186,a34954,,ts29820,ts29827,default-lt,syll,,t @
6187,a34955,,ts29828,ts29833,default-lt,syll,,v e 
6188,a34956,,ts29834,ts29840,default-lt,syll,,l a
6189,a34957,,ts29841,ts29851,default-lt,syll,,t O
6190,a34958,,ts29852,ts29860,default-lt,syll,,n e
6191,a34959,,ts29861,ts29869,default-lt,syll,,l a
6192,a34960,,ts29870,ts29877,default-lt,syll,,k a p
6193,a34961,,ts29878,ts29883,default-lt,syll,,p E l
6194,a34962,,ts29884,ts29895,default-lt,syll,,l a
6195,a34963,,ts29906,ts29911,default-lt,syll,,n e
6196,a34964,,ts29912,ts29919,default-lt,syll,,l a
6197,a34965,,ts29920,ts29936,default-lt,syll,,k a pp E ll a
6198,a34966,,ts29937,ts29948,default-lt,syll,,s a~ n
6199,a34967,,ts29949,ts29954,default-lt,syll,,ts !e
6200,a34968,,ts29955,ts29961,default-lt,syll,,v E
6201,a34969,,ts29962,ts29971,default-lt,syll,,r O
6202,a34970,,ts29983,ts30005,default-lt,syll,,p r O r
6203,a34971,,ts30006,ts30011,default-lt,syll,,r E l_f
6204,a34972,,ts30012,ts30028,default-lt,syll,,t a~ N
6205,a34973,,ts30029,ts30041,default-lt,syll,,k_h e k
6206,a34974,,ts30042,ts30049,default-lt,syll,,k_h w i
6207,a34975,,ts30067,ts30075,default-lt,syll,,i n
6208,a34976,,ts30076,ts30082,default-lt,syll,,k j e
6209,a34977,,ts30083,ts30094,default-lt,syll,,s a
6210,a34978,,ts30114,ts30124,default-lt,syll,,i n
6211,a34979,,ts30125,ts30133,default-lt,syll,,tS e r
6212,a34980,,ts30134,ts30140,default-lt,syll,,t o
6213,a34981,,ts30141,ts30154,default-lt,syll,,s a b
6214,a34982,,ts30155,ts30159,default-lt,syll,,b j a~
6215,a34983,,ts30160,ts30167,default-lt,syll,,m O~
6216,a34984,,ts30168,ts30174,default-lt,syll,,v !a
6217,a34985,,ts30175,ts30182,default-lt,syll,,r j !e
6218,a34986,,ts30183,ts30190,default-lt,syll,,s u 
6219,a34987,,ts30191,ts30201,default-lt,syll,,E
6220,a34988,,ts30212,ts30218,default-lt,syll,,s u 
6221,a34989,,ts30219,ts30223,default-lt,syll,,E
6222,a34990,,ts30224,ts30228,default-lt,syll,,O 
6223,a34991,,ts30229,ts30234,default-lt,syll,,p E
6224,a34992,,ts30235,ts30242,default-lt,syll,,r E
6225,a34993,,ts30251,ts30265,default-lt,syll,,t r !a~
6226,a34994,,ts30266,ts30274,default-lt,syll,,n a~ t
6227,a34995,,ts30275,ts30279,default-lt,syll,,t_h i~
6228,a34996,,ts30280,ts30289,default-lt,syll,,m O
6229,a34997,,ts30307,ts30323,default-lt,syll,,tS i s
6230,a34998,,ts30324,ts30332,default-lt,syll,,p !o s
6231,a34999,,ts30333,ts30339,default-lt,syll,,t_f e
6232,a35000,,ts30340,ts30347,default-lt,syll,,r e
6233,a35001,,ts30348,ts30356,default-lt,syll,,m O~
6234,a35002,,ts30370,ts30377,default-lt,syll,,? a l
6235,a35003,,ts30378,ts30387,default-lt,syll,,l e s
6236,a35004,,ts30388,ts30396,default-lt,syll,,p a l
6237,a35005,,ts30397,ts30403,default-lt,syll,,l E
6238,a35006,,ts30404,ts30414,default-lt,syll,,d e l
6239,a35007,,ts30415,ts30424,default-lt,syll,,l a l_f t
6240,a35008,,ts30425,ts30430,default-lt,syll,,t a 
6241,a35009,,ts30431,ts30440,default-lt,syll,,r E
6242,a35010,,ts30441,ts30456,default-lt,syll,,p e r v
6243,a35011,,ts30457,ts30460,default-lt,syll,,v i 
6244,a35012,,ts30461,ts30467,default-lt,syll,,s i
6245,a35013,,ts30468,ts30474,default-lt,syll,,t !a
6246,a35014,,ts30475,ts30484,default-lt,syll,,r E
6247,a35015,,ts30489,ts30496,default-lt,syll,,i l
6248,a35016,,ts30497,ts30503,default-lt,syll,,k O 
6249,a35017,,ts30504,ts30510,default-lt,syll,,r O
6250,a35018,,ts4,ts8,default-lt,phn,,b
6251,a35019,,ts9,ts11,default-lt,phn,,@
6252,a35020,,ts12,ts13,default-lt,phn,,o
6253,a35021,,ts14,ts17,default-lt,phn,,n
6254,a35022,,ts18,ts19,default-lt,phn,,dZ
6255,a35023,,ts20,ts21,default-lt,phn,,O
6256,a35024,,ts22,ts25,default-lt,phn,,r
6257,a35025,,ts26,ts29,default-lt,phn,,n-o
6258,a35026,,ts30,ts36,default-lt,phn,,a
6259,a35027,,ts37,ts40,default-lt,phn,,$tt
6260,a35028,,ts41,ts42,default-lt,phn,,u
6261,a35029,,ts43,ts52,default-lt,phn,,tt
6262,a35030,,ts53,ts62,default-lt,phn,,i
6263,a35031,,ts63,ts66,default-lt,phn,,r
6264,a35032,,ts67,ts70,default-lt,phn,,a
6265,a35033,,ts71,ts73,default-lt,phn,,g
6266,a35034,,ts74,ts75,default-lt,phn,,a
6267,a35035,,ts76,ts81,default-lt,phn,,tts
6268,a35036,,ts82,ts89,default-lt,phn,,i
6269,a35037,,ts98,ts115,default-lt,phn,,iO
6270,a35038,,ts116,ts126,default-lt,phn,,s
6271,a35039,,ts127,ts130,default-lt,phn,,O
6272,a35040,,ts131,ts132,default-lt,phn,,n
6273,a35041,,ts133,ts138,default-lt,phn,,O
6274,a35042,,ts139,ts144,default-lt,phn,,G
6275,a35043,,ts145,ts148,default-lt,phn,,a
6276,a35044,,ts149,ts152,default-lt,phn,,m
6277,a35045,,ts153,ts155,default-lt,phn,,i
6278,a35046,,ts156,ts164,default-lt,phn,,ll
6279,a35047,,ts165,ts169,default-lt,phn,,a
6280,a35048,,ts181,ts186,default-lt,phn,,s
6281,a35049,,ts187,ts190,default-lt,phn,,O
6282,a35050,,ts191,ts193,default-lt,phn,,n
6283,a35051,,ts194,ts203,default-lt,phn,,O~
6284,a35052,,ts204,ts211,default-lt,phn,,l
6285,a35053,,ts212,ts216,default-lt,phn,,a
6286,a35054,,ts217,ts221,default-lt,phn,,s
6287,a35055,,ts222,ts224,default-lt,phn,,t
6288,a35056,,ts225,ts228,default-lt,phn,,O
6289,a35057,,ts229,ts231,default-lt,phn,,r
6290,a35058,,ts232,ts237,default-lt,phn,,i
6291,a35059,,ts238,ts239,default-lt,phn,,k
6292,a35060,,ts240,ts245,default-lt,phn,,a
6293,a35061,,ts246,ts249,default-lt,phn,,d
6294,a35062,,ts250,ts251,default-lt,phn,,e
6295,a35063,,ts252,ts255,default-lt,phn,,ll
6296,a35064,,ts256,ts261,default-lt,phn,,a
6297,a35065,,ts262,ts265,default-lt,phn,,r
6298,a35066,,ts266,ts267,default-lt,phn,,t
6299,a35067,,ts268,ts273,default-lt,phn,,E
6300,a35068,,ts274,ts277,default-lt,phn,,G
6301,a35069,,ts278,ts283,default-lt,phn,,e
6302,a35070,,ts284,ts286,default-lt,phn,,k
6303,a35071,,ts287,ts288,default-lt,phn,,we
6304,a35072,,ts289,ts296,default-lt,phn,,s
6305,a35073,,ts297,ts298,default-lt,phn,,t_f
6306,a35074,,ts299,ts304,default-lt,phn,,a
6307,a35075,,ts305,ts306,default-lt,phn,,m
6308,a35076,,ts307,ts308,default-lt,phn,,a
6309,a35077,,ts309,ts312,default-lt,phn,,tt
6310,a35078,,ts313,ts316,default-lt,phn,,i
6311,a35079,,ts317,ts318,default-lt,phn,,n
6312,a35080,,ts319,ts325,default-lt,phn,,!a~
6313,a35081,,ts326,ts328,default-lt,phn,,v\
6314,a35082,,ts329,ts336,default-lt,phn,,ja
6315,a35083,,ts337,ts340,default-lt,phn,,kk
6316,a35084,,ts341,ts346,default-lt,phn,,o
6317,a35085,,ts347,ts350,default-lt,phn,,m
6318,a35086,,ts351,ts352,default-lt,phn,,p
6319,a35087,,ts353,ts354,default-lt,phn,,a
6320,a35088,,ts355,ts358,default-lt,phn,,JJ
6321,a35089,,ts359,ts362,default-lt,phn,,E
6322,a35090,,ts363,ts364,default-lt,phn,,r
6323,a35091,,ts365,ts373,default-lt,phn,,a
6324,a35092,,ts374,ts377,default-lt,phn,,tt
6325,a35093,,ts378,ts379,default-lt,phn,,r
6326,a35094,,ts380,ts385,default-lt,phn,,a
6327,a35095,,ts386,ts388,default-lt,phn,,v
6328,a35096,,ts389,ts390,default-lt,phn,,E
6329,a35097,,ts391,ts392,default-lt,phn,,r
6330,a35098,,ts393,ts401,default-lt,phn,,ts
6331,a35099,,ts402,ts407,default-lt,phn,,o
6332,a35100,,ts408,ts409,default-lt,phn,,L
6333,a35101,,ts410,ts411,default-lt,phn,,j
6334,a35102,,ts412,ts415,default-lt,phn,,a
6335,a35103,,ts416,ts419,default-lt,phn,,m
6336,a35104,,ts420,ts422,default-lt,phn,,b
6337,a35105,,ts423,ts424,default-lt,phn,,j
6338,a35106,,ts425,ts426,default-lt,phn,,e
6339,a35107,,ts427,ts430,default-lt,phn,,n
6340,a35108,,ts431,ts433,default-lt,phn,,t
6341,a35109,,ts434,ts439,default-lt,phn,,i
6342,a35110,,ts440,ts442,default-lt,phn,,d
6343,a35111,,ts443,ts444,default-lt,phn,,e
6344,a35112,,ts445,ts449,default-lt,phn,,ll
6345,a35113,,ts450,ts456,default-lt,phn,,a
6346,a35114,,ts457,ts459,default-lt,phn,,S
6347,a35115,,ts460,ts461,default-lt,phn,,e
6348,a35116,,ts462,ts465,default-lt,phn,,4
6349,a35117,,ts466,ts472,default-lt,phn,,t
6350,a35118,,ts473,ts476,default-lt,phn,,o
6351,a35119,,ts477,ts480,default-lt,phn,,z
6352,a35120,,ts481,ts495,default-lt,phn,,a
6353,a35121,,ts496,ts500,default-lt,phn,,d
6354,a35122,,ts501,ts506,default-lt,phn,,i
6355,a35123,,ts507,ts513,default-lt,phn,,s
6356,a35124,,ts514,ts515,default-lt,phn,,a-n
6357,a35125,,ts516,ts522,default-lt,phn,,$mm
6358,a35126,,ts523,ts524,default-lt,phn,,a
6359,a35127,,ts525,ts529,default-lt,phn,,r
6360,a35128,,ts530,ts533,default-lt,phn,,t
6361,a35129,,ts534,ts539,default-lt,phn,,i
6362,a35130,,ts540,ts542,default-lt,phn,,n
6363,a35131,,ts543,ts547,default-lt,phn,,oO
6364,a35132,,ts562,ts567,default-lt,phn,,v
6365,a35133,,ts568,ts573,default-lt,phn,,o@
6366,a35134,,ts574,ts578,default-lt,phn,,l
6367,a35135,,ts579,ts585,default-lt,phn,,a
6368,a35136,,ts586,ts590,default-lt,phn,,k
6369,a35137,,ts591,ts595,default-lt,phn,,o
6370,a35138,,ts596,ts598,default-lt,phn,,n
6371,a35139,,ts599,ts600,default-lt,phn,,!o~
6372,a35140,,ts601,ts605,default-lt,phn,,SS
6373,a35141,,ts606,ts609,default-lt,phn,,e
6374,a35142,,ts610,ts613,default-lt,phn,,t
6375,a35143,,ts614,ts619,default-lt,phn,,e
6376,a35144,,ts620,ts626,default-lt,phn,,$ddZ
6377,a35145,,ts627,ts631,default-lt,phn,,a
6378,a35146,,ts646,ts651,default-lt,phn,,s
6379,a35147,,ts652,ts657,default-lt,phn,,i
6380,a35148,,ts662,ts663,default-lt,phn,,p
6381,a35149,,ts664,ts671,default-lt,phn,,j-uo
6382,a35150,,ts672,ts674,default-lt,phn,,m
6383,a35151,,ts675,ts678,default-lt,phn,,e~
6384,a35152,,ts679,ts681,default-lt,phn,,n
6385,a35153,,ts682,ts688,default-lt,phn,,#oo
6386,a35154,,ts689,ts692,default-lt,phn,,kk
6387,a35155,,ts693,ts697,default-lt,phn,,E!i
6388,a35156,,ts707,ts712,default-lt,phn,,p
6389,a35157,,ts713,ts714,default-lt,phn,,e
6390,a35158,,ts715,ts718,default-lt,phn,,4
6391,a35159,,ts719,ts723,default-lt,phn,,k
6392,a35160,,ts724,ts726,default-lt,phn,,e
6393,a35161,,ts735,ts737,default-lt,phn,,s
6394,a35162,,ts738,ts739,default-lt,phn,,p
6395,a35163,,ts740,ts743,default-lt,phn,,e
6396,a35164,,ts744,ts755,default-lt,phn,,ss
6397,a35165,,ts756,ts759,default-lt,phn,,e
6398,a35166,,ts760,ts763,default-lt,phn,,$vv
6399,a35167,,ts764,ts769,default-lt,phn,,!o
6400,a35168,,ts770,ts788,default-lt,phn,,#@
6401,a35169,,ts789,ts797,default-lt,phn,,s
6402,a35170,,ts798,ts801,default-lt,phn,,jE
6403,a35171,,ts802,ts804,default-lt,phn,,D
6404,a35172,,ts805,ts809,default-lt,phn,,e-t@
6405,a35173,,ts810,ts813,default-lt,phn,,tt
6406,a35174,,ts814,ts819,default-lt,phn,,i
6407,a35175,,ts820,ts821,default-lt,phn,,n
6408,a35176,,ts822,ts830,default-lt,phn,,a~
6409,a35177,,ts831,ts832,default-lt,phn,,p
6410,a35178,,ts833,ts836,default-lt,phn,,!o
6411,a35179,,ts837,ts838,default-lt,phn,,l
6412,a35180,,ts839,ts842,default-lt,phn,,e
6413,a35181,,ts843,ts845,default-lt,phn,,t
6414,a35182,,ts846,ts849,default-lt,phn,,a
6415,a35183,,ts850,ts852,default-lt,phn,,n
6416,a35184,,ts853,ts858,default-lt,phn,,i~
6417,a35185,,ts871,ts875,default-lt,phn,,O
6418,a35186,,ts876,ts881,default-lt,phn,,kk
6419,a35187,,ts882,ts891,default-lt,phn,,Ei
6420,a35188,,ts900,ts903,default-lt,phn,,#!O
6421,a35189,,ts904,ts907,default-lt,phn,,kk
6422,a35190,,ts908,ts916,default-lt,phn,,E@
6423,a35191,,ts917,ts923,default-lt,phn,,p
6424,a35192,,ts924,ts925,default-lt,phn,,e
6425,a35193,,ts926,ts929,default-lt,phn,,r
6426,a35194,,ts930,ts932,default-lt,phn,,k
6427,a35195,,ts933,ts938,default-lt,phn,,e
6428,a35196,,ts939,ts943,default-lt,phn,,s
6429,a35197,,ts944,ts947,default-lt,phn,,!O
6430,a35198,,ts948,ts952,default-lt,phn,,l
6431,a35199,,ts953,ts956,default-lt,phn,,i
6432,a35200,,ts957,ts959,default-lt,phn,,D
6433,a35201,,ts960,ts963,default-lt,phn,,a
6434,a35202,,ts964,ts966,default-lt,phn,,m
6435,a35203,,ts967,ts968,default-lt,phn,,E~
6436,a35204,,ts969,ts972,default-lt,phn,,n
6437,a35205,,ts973,ts976,default-lt,phn,,t
6438,a35206,,ts977,ts982,default-lt,phn,,E
6439,a35207,,ts983,ts989,default-lt,phn,,z
6440,a35208,,ts990,ts991,default-lt,phn,,u
6441,a35209,,ts992,ts995,default-lt,phn,,ttS
6442,a35210,,ts996,ts999,default-lt,phn,,E
6443,a35211,,ts1000,ts1001,default-lt,phn,,d
6444,a35212,,ts1002,ts1008,default-lt,phn,,E
6445,a35213,,ts1019,ts1023,default-lt,phn,,k
6446,a35214,,ts1024,ts1041,default-lt,phn,,e@
6447,a35215,,ts1042,ts1049,default-lt,phn,,#a
6448,a35216,,ts1050,ts1053,default-lt,phn,,N
6449,a35217,,ts1054,ts1060,default-lt,phn,,k
6450,a35218,,ts1061,ts1066,default-lt,phn,,E
6451,a35219,,ts1067,ts1070,default-lt,phn,,B
6452,a35220,,ts1071,ts1074,default-lt,phn,,e
6453,a35221,,ts1075,ts1080,default-lt,phn,,4
6454,a35222,,ts1081,ts1086,default-lt,phn,,i
6455,a35223,,ts1087,ts1089,default-lt,phn,,4
6456,a35224,,ts1090,ts1093,default-lt,phn,,a
6457,a35225,,ts1094,ts1096,default-lt,phn,,G
6458,a35226,,ts1097,ts1102,default-lt,phn,,a
6459,a35227,,ts1103,ts1108,default-lt,phn,,tts
6460,a35228,,ts1109,ts1125,default-lt,phn,,i
6461,a35229,,ts1126,ts1129,default-lt,phn,,n
6462,a35230,,ts1130,ts1133,default-lt,phn,,a
6463,a35231,,ts1134,ts1135,default-lt,phn,,p
6464,a35232,,ts1136,ts1139,default-lt,phn,,o
6465,a35233,,ts1140,ts1142,default-lt,phn,,l
6466,a35234,,ts1143,ts1146,default-lt,phn,,e
6467,a35235,,ts1147,ts1149,default-lt,phn,,t
6468,a35236,,ts1150,ts1153,default-lt,phn,,a
6469,a35237,,ts1154,ts1155,default-lt,phn,,n
6470,a35238,,ts1156,ts1160,default-lt,phn,,i
6471,a35239,,ts1161,ts1165,default-lt,phn,,s
6472,a35240,,ts1166,ts1169,default-lt,phn,,p
6473,a35241,,ts1170,ts1171,default-lt,phn,,e
6474,a35242,,ts1172,ts1179,default-lt,phn,,ss
6475,a35243,,ts1180,ts1187,default-lt,phn,,!O-E
6476,a35244,,ts1188,ts1193,default-lt,phn,,l
6477,a35245,,ts1194,ts1195,default-lt,phn,,t
6478,a35246,,ts1196,ts1201,default-lt,phn,,i
6479,a35247,,ts1202,ts1203,default-lt,phn,,p
6480,a35248,,ts1204,ts1207,default-lt,phn,,!i
6481,a35249,,ts1208,ts1209,default-lt,phn,,k
6482,a35250,,ts1210,ts1215,default-lt,phn,,o
6483,a35251,,ts1216,ts1218,default-lt,phn,,B
6484,a35252,,ts1219,ts1224,default-lt,phn,,O
6485,a35253,,ts1225,ts1230,default-lt,phn,,s
6486,a35254,,ts1231,ts1233,default-lt,phn,,t
6487,a35255,,ts1234,ts1239,default-lt,phn,,!O
6488,a35256,,ts1240,ts1244,default-lt,phn,,d
6489,a35257,,ts1245,ts1248,default-lt,phn,,o
6490,a35258,,ts1249,ts1252,default-lt,phn,,v
6491,a35259,,ts1253,ts1258,default-lt,phn,,e
6492,a35260,,ts1259,ts1263,default-lt,phn,,D
6493,a35261,,ts1264,ts1269,default-lt,phn,,i
6494,a35262,,ts1270,ts1274,default-lt,phn,,p
6495,a35263,,ts1275,ts1282,default-lt,phn,,O
6496,a35264,,ts1283,ts1286,default-lt,phn,,r
6497,a35265,,ts1287,ts1289,default-lt,phn,,t
6498,a35266,,ts1290,ts1293,default-lt,phn,,!a
6499,a35267,,ts1294,ts1296,default-lt,phn,,n
6500,a35268,,ts1297,ts1302,default-lt,phn,,o~
6501,a35269,,ts1303,ts1306,default-lt,phn,,g
6502,a35270,,ts1307,ts1308,default-lt,phn,,wo-n
6503,a35271,,ts1309,ts1315,default-lt,phn,,$ll
6504,a35272,,ts1316,ts1319,default-lt,phn,,e
6505,a35273,,ts1320,ts1325,default-lt,phn,,s
6506,a35274,,ts1326,ts1328,default-lt,phn,,k
6507,a35275,,ts1329,ts1334,default-lt,phn,,wo
6508,a35276,,ts1335,ts1337,default-lt,phn,,l
6509,a35277,,ts1338,ts1342,default-lt,phn,,E
6510,a35278,,ts1357,ts1365,default-lt,phn,,e
6511,a35279,,ts1366,ts1371,default-lt,phn,,?
6512,a35280,,ts1372,ts1375,default-lt,phn,,a
6513,a35281,,ts1376,ts1386,default-lt,phn,,$vv
6514,a35282,,ts1387,ts1388,default-lt,phn,,O
6515,a35283,,ts1389,ts1392,default-lt,phn,,l
6516,a35284,,ts1393,ts1395,default-lt,phn,,t
6517,a35285,,ts1396,ts1402,default-lt,phn,,e
6518,a35286,,ts1403,ts1406,default-lt,phn,,s
6519,a35287,,ts1407,ts1408,default-lt,phn,,!u
6520,a35288,,ts1409,ts1413,default-lt,phn,,ttS
6521,a35289,,ts1414,ts1423,default-lt,phn,,E
6522,a35290,,ts1424,ts1426,default-lt,phn,,d
6523,a35291,,ts1427,ts1435,default-lt,phn,,E
6524,a35292,,ts1436,ts1439,default-lt,phn,,s
6525,a35293,,ts1440,ts1441,default-lt,phn,,u
6526,a35294,,ts1442,ts1451,default-lt,phn,,ttS
6527,a35295,,ts1452,ts1455,default-lt,phn,,#E
6528,a35296,,ts1456,ts1457,default-lt,phn,,d
6529,a35297,,ts1458,ts1464,default-lt,phn,,E
6530,a35298,,ts1474,ts1477,default-lt,phn,,d
6531,a35299,,ts1478,ts1491,default-lt,phn,,i
6532,a35300,,ts1492,ts1498,default-lt,phn,,n
6533,a35301,,ts1499,ts1500,default-lt,phn,,O~
6534,a35302,,ts1501,ts1510,default-lt,phn,,n
6535,a35303,,ts1511,ts1513,default-lt,phn,,t
6536,a35304,,ts1514,ts1515,default-lt,phn,,o
6537,a35305,,ts1516,ts1519,default-lt,phn,,r
6538,a35306,,ts1520,ts1522,default-lt,phn,,n
6539,a35307,,ts1523,ts1524,default-lt,phn,,a
6540,a35308,,ts1525,ts1526,default-lt,phn,,r
6541,a35309,,ts1527,ts1532,default-lt,phn,,tS
6542,a35310,,ts1533,ts1539,default-lt,phn,,i~
6543,a35311,,ts1540,ts1543,default-lt,phn,,n
6544,a35312,,ts1544,ts1547,default-lt,phn,,O~
6545,a35313,,ts1548,ts1558,default-lt,phn,,n
6546,a35314,,ts1559,ts1561,default-lt,phn,,d
6547,a35315,,ts1562,ts1565,default-lt,phn,,i
6548,a35316,,ts1566,ts1569,default-lt,phn,,G
6549,a35317,,ts1570,ts1576,default-lt,phn,,O
6550,a35318,,ts1577,ts1581,default-lt,phn,,m
6551,a35319,,ts1582,ts1588,default-lt,phn,,ai
6552,a35320,,ts1589,ts1599,default-lt,phn,,$pp
6553,a35321,,ts1600,ts1605,default-lt,phn,,ju
6554,a35322,,ts1606,ts1608,default-lt,phn,,d
6555,a35323,,ts1609,ts1614,default-lt,phn,,a-a
6556,a35324,,ts1615,ts1617,default-lt,phn,,d
6557,a35325,,ts1618,ts1619,default-lt,phn,,u
6558,a35326,,ts1620,ts1623,default-lt,phn,,l
6559,a35327,,ts1624,ts1626,default-lt,phn,,t
6560,a35328,,ts1627,ts1633,default-lt,phn,,i
6561,a35329,,ts1634,ts1643,default-lt,phn,,B
6562,a35330,,ts1644,ts1647,default-lt,phn,,E
6563,a35331,,ts1648,ts1650,default-lt,phn,,r
6564,a35332,,ts1651,ts1665,default-lt,phn,,O@
6565,a35333,,ts1666,ts1667,default-lt,phn,,#n
6566,a35334,,ts1668,ts1675,default-lt,phn,,tts
6567,a35335,,ts1676,ts1677,default-lt,phn,,#o
6568,a35336,,ts1678,ts1681,default-lt,phn,,#mm
6569,a35337,,ts1682,ts1687,default-lt,phn,,#a
6570,a35338,,ts1688,ts1695,default-lt,phn,,k
6571,a35339,,ts1696,ts1697,default-lt,phn,,o
6572,a35340,,ts1698,ts1706,default-lt,phn,,$nn
6573,a35341,,ts1707,ts1709,default-lt,phn,,O~
6574,a35342,,ts1710,ts1718,default-lt,phn,,n
6575,a35343,,ts1719,ts1722,default-lt,phn,,t
6576,a35344,,ts1723,ts1724,default-lt,phn,,a
6577,a35345,,ts1725,ts1728,default-lt,phn,,n
6578,a35346,,ts1729,ts1730,default-lt,phn,,t
6579,a35347,,ts1731,ts1746,default-lt,phn,,#a
6580,a35348,,ts1747,ts1750,default-lt,phn,,tt
6581,a35349,,ts1751,ts1756,default-lt,phn,,e
6582,a35350,,ts1757,ts1758,default-lt,phn,,n
6583,a35351,,ts1759,ts1763,default-lt,phn,,ts
6584,a35352,,ts1764,ts1767,default-lt,phn,,jo
6585,a35353,,ts1768,ts1769,default-lt,phn,,n
6586,a35354,,ts1770,ts1781,default-lt,phn,,!E-a
6587,a35355,,ts1782,ts1789,default-lt,phn,,ll
6588,a35356,,ts1790,ts1793,default-lt,phn,,o
6589,a35357,,ts1794,ts1796,default-lt,phn,,r
6590,a35358,,ts1797,ts1801,default-lt,phn,,!aO
6591,a35359,,ts1802,ts1805,default-lt,phn,,ddZ
6592,a35360,,ts1806,ts1812,default-lt,phn,,je
6593,a35361,,ts1813,ts1821,default-lt,phn,,$ll
6594,a35362,,ts1822,ts1823,default-lt,phn,,o
6595,a35363,,ts1824,ts1837,default-lt,phn,,kk
6596,a35364,,ts1838,ts1841,default-lt,phn,,a
6597,a35365,,ts1842,ts1844,default-lt,phn,,s
6598,a35366,,ts1845,ts1853,default-lt,phn,,jo
6599,a35367,,ts1854,ts1856,default-lt,phn,,n
6600,a35368,,ts1857,ts1863,default-lt,phn,,E
6601,a35369,,ts1874,ts1886,default-lt,phn,,#@
6602,a35370,,ts1887,ts1892,default-lt,phn,,p
6603,a35371,,ts1893,ts1894,default-lt,phn,,e
6604,a35372,,ts1895,ts1902,default-lt,phn,,$rr
6605,a35373,,ts1903,ts1906,default-lt,phn,,i
6606,a35374,,ts1907,ts1910,default-lt,phn,,v
6607,a35375,,ts1911,ts1914,default-lt,phn,,e
6608,a35376,,ts1915,ts1916,default-lt,phn,,d
6609,a35377,,ts1917,ts1920,default-lt,phn,,e
6610,a35378,,ts1921,ts1922,default-lt,phn,,r
6611,a35379,,ts1923,ts1935,default-lt,phn,,Ei
6612,a35380,,ts1936,ts1939,default-lt,phn,,n
6613,a35381,,ts1940,ts1941,default-lt,phn,,s
6614,a35382,,ts1942,ts1946,default-lt,phn,,je
6615,a35383,,ts1947,ts1954,default-lt,phn,,m
6616,a35384,,ts1955,ts1960,default-lt,phn,,E
6617,a35385,,ts1961,ts1964,default-lt,phn,,d
6618,a35386,,ts1965,ts1966,default-lt,phn,,e
6619,a35387,,ts1967,ts1970,default-lt,phn,,ll
6620,a35388,,ts1971,ts1976,default-lt,phn,,e
6621,a35389,,ts1977,ts1979,default-lt,phn,,k
6622,a35390,,ts1980,ts1985,default-lt,phn,,O@
6623,a35391,,ts1986,ts1988,default-lt,phn,,s
6624,a35392,,ts1989,ts1994,default-lt,phn,,e
6625,a35393,,ts1995,ts1998,default-lt,phn,,k_f
6626,a35394,,ts1999,ts2004,default-lt,phn,,e
6627,a35395,,ts2005,ts2012,default-lt,phn,,#$mm
6628,a35396,,ts2013,ts2016,default-lt,phn,,a~
6629,a35397,,ts2017,ts2018,default-lt,phn,,g
6630,a35398,,ts2019,ts2022,default-lt,phn,,#a
6631,a35399,,ts2023,ts2024,default-lt,phn,,r
6632,a35400,,ts2025,ts2031,default-lt,phn,,#i
6633,a35401,,ts2032,ts2035,default-lt,phn,,k
6634,a35402,,ts2036,ts2039,default-lt,phn,,O
6635,a35403,,ts2040,ts2043,default-lt,phn,,n
6636,a35404,,ts2044,ts2046,default-lt,phn,,!o~
6637,a35405,,ts2047,ts2056,default-lt,phn,,SS
6638,a35406,,ts2057,ts2060,default-lt,phn,,e
6639,a35407,,ts2061,ts2063,default-lt,phn,,t
6640,a35408,,ts2064,ts2069,default-lt,phn,,E@
6641,a35409,,ts2070,ts2087,default-lt,phn,,#o
6642,a35410,,ts2088,ts2091,default-lt,phn,,d
6643,a35411,,ts2092,ts2099,default-lt,phn,,o
6644,a35412,,ts2100,ts2101,default-lt,phn,,v
6645,a35413,,ts2102,ts2108,default-lt,phn,,e
6646,a35414,,ts2109,ts2111,default-lt,phn,,s
6647,a35415,,ts2112,ts2115,default-lt,phn,,je
6648,a35416,,ts2116,ts2118,default-lt,phn,,t
6649,a35417,,ts2119,ts2122,default-lt,phn,,e
6650,a35418,,ts2123,ts2133,default-lt,phn,,s
6651,a35419,,ts2134,ts2136,default-lt,phn,,t
6652,a35420,,ts2137,ts2140,default-lt,phn,,a
6653,a35421,,ts2141,ts2143,default-lt,phn,,t
6654,a35422,,ts2144,ts2149,default-lt,phn,,ju
6655,a35423,,ts2150,ts2155,default-lt,phn,,m
6656,a35424,,ts2156,ts2158,default-lt,phn,,p
6657,a35425,,ts2159,ts2173,default-lt,phn,,#O~
6658,a35426,,ts2174,ts2182,default-lt,phn,,!u
6659,a35427,,ts2183,ts2188,default-lt,phn,,n
6660,a35428,,ts2189,ts2191,default-lt,phn,,p
6661,a35429,,ts2192,ts2197,default-lt,phn,,o
6662,a35430,,ts2198,ts2203,default-lt,phn,,d_f
6663,a35431,,ts2204,ts2209,default-lt,phn,,i
6664,a35432,,ts2210,ts2215,default-lt,phn,,t
